0.73799,-0.21527,0.09492,-0.02889,0.31435,0.20216,-0.1606,0.38245,-0.11457,-0.08083,0.06958,0.37784,0.33014,0.28379,0.24339,-0.27287,-0.27987,0.44463,-0.18336,-0.25836,-0.01049,-0.37495,0.28838,-0.54457,-0.41415,-0.14095,-0.22795,0.44949,-0.18604,0.13146,-0.29989,0.45493,-0.0058,0.01635,0.02867,-0.21688,-0.63025,0.31968,-0.57117,-0.16834,-0.27067,-0.46548,-0.70025,-0.63279,-0.1103,-0.21902,-0.58382,-0.16921,-0.65664,-0.74632,-0.73841,-0.77515,-0.93789,-0.80713,-0.62516,-0.63286,-0.25443,-0.05633,-0.40086,-0.61938,-0.56484,-0.0895,0.14878,0.45001,-0.24979,0.18028,-0.06007,0.12475,-0.50771,-0.07907,0.288,0.30991,0.40089,-0.31221,0.50666,0.10594,0.48361,0.27038,0.08704,-0.14773,0.34107,0.5972,-0.47848,-0.25952,0.13071,0.24034,0.23803,0.32856,-0.47216,0.17665,-0.62688,-0.19651,0.29875,0.08334,0.40904,-0.26065,-0.17171,0.50867,0.12845,-0.29062,0.10178,0.05225,-0.30539,0.50819,0.48406,0.48999,0.48614,0.61385,0.45357,0.23594,0.29709,0.34801,0.21908,0.998,0.48073,0.7646,0.9487,0.31104,0.60112,0.15593
-0.16214,-0.05831,0.17242,0.1887,0.70629,-0.04041,-0.041703,-0.21614,0.29859,0.46062,0.39848,0.4248,-0.09962,0.20947,-0.05745,0.1397,-0.17376,-0.03983,-0.47752,0.13346,-0.48948,-0.33417,0.27116,0.45354,0.10797,0.01344,0.06089,0.38815,-0.24003,-0.53927,0.29709,-0.02263,-0.08665,0.24441,0.21314,-0.18356,-0.01907,-0.39472,-0.17976,-0.01024,-0.10145,-0.82201,-0.78014,-0.79073,-0.29406,-0.16863,-0.66107,-0.71972,-0.22506,-0.69754,-0.02148,-0.8473,-0.95599,-0.46836,-0.17755,-0.16052,-0.22658,-0.65536,-0.45436,0.04965,-0.76731,-0.28653,-0.63304,-0.20818,0.21394,0.36731,0.29345,0.38348,0.25269,0.14646,-0.49839,-0.21278,-0.48731,0.19245,-0.1266,0.39571,-0.04604,0.39849,0.31256,0.01671,-0.00594,0.6044,0.04578,-0.76591,-0.40687,0.05693,0.37343,-0.09531,-0.00662,-0.2722,-0.37517,0.07415,0.07514,-0.06837,0.55646,0.38542,0.52224,-0.17733,0.21928,-0.05562,0.43676,-0.17515,-0.0988,-0.14322,0.36353,0.43208,0.38377,-0.16933,0.36072,0.3736,0.57166,0.63878,0.38216,0.58359,0.60868,0.16397,0.8738,0.72863,0.8032,0.5102
0.6262,0.11222,0.51514,0.58214,0.43312,-0.099507,-0.03679,-0.39545,-0.1023,0.24193,0.20804,0.47572,0.51514,0.30701,0.40321,-0.3677,0.29972,-0.05576,0.22482,0.14983,0.11449,0.39846,-0.15644,0.4122,0.36518,-0.37824,-0.30021,-0.21937,-0.42853,-0.27848,-0.48829,-0.25574,0.34963,0.31953,-0.09794,-0.17629,0.10849,-0.08864,-0.82511,0.04717,-0.10752,-0.68265,-0.16524,-0.07229,-0.9644,-0.06967,-0.44909,-0.46208,-0.14784,-0.09054,-0.60824,-0.2712,-0.79646,-0.15411,-0.63725,-0.81323,-0.79478,-0.26309,-0.36171,-0.4708,-0.80757,-0.55947,-0.55205,-0.20219,0.19219,0.28834,-0.11338,-0.0749,-0.23618,-0.09697,-0.07391,-0.37638,-0.04625,-0.12945,0.41145,-0.05712,0.43838,-0.08842,0.39238,0.51298,0.43665,0.17441,0.24536,0.32187,-0.00879,0.14523,0.62487,0.19277,-0.40577,0.43369,-0.45414,-0.42892,0.28683,-0.06535,0.00304,-0.12968,0.53238,0.55464,0.41332,0.30838,0.01016,0.23063,0.17301,0.5674,0.57096,0.04389,0.30392,0.7536,0.22773,0.21905,0.11915,0.6145,0.13788,0.34369,0.8882,1.0128,0.03763,0.14102,0.48782,-0.01878
0.1797,0.43114,0.30264,0.23867,0.58885,-0.095449,0.06251,0.14092,0.52978,0.50544,-0.2373,0.36337,-0.14699,-0.2567,-0.14937,-0.24166,-0.14483,0.51516,0.55331,0.37796,0.35224,0.48253,-0.24163,-0.09377,0.24333,0.142,-0.51038,0.24363,-0.33442,0.18395,-0.59188,-0.51907,-0.1027,-0.50475,0.21527,-0.45979,-0.47928,-0.71671,0.09088,-0.7176,-0.8781,-0.3039,-0.66312,-0.35652,-0.21395,-0.62795,-0.37942,-0.7757,-1.0974,-0.36648,-1.0412,-0.21094,-0.11844,-0.20016,-1.0269,-0.52255,-0.41754,-0.86997,-0.20612,-0.29321,-0.42456,-0.76784,-0.20876,-0.2077,0.29678,-0.1303,0.16874,0.60544,-0.0329,0.05413,0.39142,0.04324,-0.42025,-0.05411,-0.03528,0.09549,0.34899,0.03726,-0.23761,-0.36931,0.03441,0.22135,0.37575,0.39619,0.03237,-0.53006,0.20388,0.13102,-0.14441,0.22009,-0.19709,-0.69011,-0.29281,0.1122,0.02704,-0.06922,0.1915,0.22774,-0.20355,-0.38611,0.7037,0.44489,0.16128,-0.46035,0.23492,0.66598,0.57274,0.15398,0.34845,-0.40606,-0.06014,0.61057,1.0433,0.8404,0.75394,0.5512,0.73913,0.26985,0.8289,0.77549
0.4491,0.03183,-0.18997,0.34568,0.24895,0.49459,0.04622,0.06495,-0.14458,0.2675,0.18787,0.07455,0.52438,0.49641,0.5814,0.2179,0.46079,0.40648,-0.10812,0.04131,0.55925,-0.12228,0.38531,0.09229,-0.02479,0.32248,0.19024,-0.14907,-0.29515,-0.51018,-0.00024,-0.00558,-0.07052,-0.57373,0.24742,-0.40125,0.10772,-0.82084,-0.85735,-0.86124,-0.49383,-0.11298,-0.39348,-0.58755,-0.10474,-0.1062,-0.88519,-0.22995,-0.75337,-0.63552,-0.18979,-0.49916,-1.1296,-0.24798,-0.56047,-0.5484,-0.15963,-0.27685,-0.4675,-0.96699,-0.18008,-0.87594,-0.17828,-0.14364,-0.14425,-0.0548,0.13456,-0.32214,0.14369,-0.14856,-0.25345,0.39716,-0.20512,-0.50853,0.11495,0.00965,0.45907,-0.14097,0.47674,0.23116,0.10854,-0.14625,0.5603,-0.27124,0.06525,0.05533,-0.73339,-0.14911,0.21663,-0.36791,0.54162,0.08405,-0.06365,-0.22467,-0.40893,-0.04964,0.29383,0.6569,-0.17784,0.51864,0.56527,0.39343,0.5037,-0.29042,0.25923,0.04818,0.29751,0.23152,0.17389,-0.25965,0.27399,-0.30422,0.01248,0.9245,0.8382,0.34852,0.11591,0.21285,1.1666,0.07002
0.21033,0.69381,0.62081,0.63741,-0.099646,0.24847,0.37749,-0.23628,-0.01777,0.3123,0.61465,-0.03391,-0.01177,0.51776,0.59008,0.27293,-0.05845,-0.35744,-0.10373,-0.19714,0.00323,0.19581,-0.07775,-0.2851,-0.2467,-0.14717,-0.23213,-0.00237,-0.21768,-0.53387,-0.56037,-0.58261,-0.0949,-0.45388,-0.33277,0.18211,-0.34166,-0.69551,-0.34474,-0.85604,-0.45613,-0.69375,-0.5903,-0.96876,-0.22353,-0.89043,-0.58379,-0.56397,-0.90801,-0.77089,-1.0862,-0.92855,-0.63413,-1.1479,-0.71051,-1.1771,-0.59852,-0.91392,-0.46953,-0.97861,-1.1168,-0.28998,-0.23255,-0.35975,-0.49347,-0.38549,-0.26907,0.0591,0.56115,0.04283,0.29158,0.21932,0.30952,0.03233,0.20996,-0.26468,0.34327,0.07924,0.34867,0.25383,0.27125,0.27572,-0.08172,-0.2273,-0.10822,-0.67989,-0.3324,-0.115,-0.48546,0.13977,0.2275,0.24766,-0.37057,0.1459,0.26565,0.45796,0.18334,0.10864,-0.0032,0.2432,0.16641,-0.10797,0.59204,-0.14283,-0.08689,0.48563,0.13765,0.48381,0.33479,0.15533,0.39968,0.34226,-0.01147,0.9315,0.56197,0.8386,0.26805,0.36252,0.7793,0.10035
-0.021,0.46317,-0.01301,0.37706,0.57947,0.52022,-0.37154,-0.29082,-0.17524,0.22935,0.30707,-0.1607,-0.11899,0.16935,0.11699,0.68458,0.17876,0.49794,0.41061,0.19525,0.04444,-0.23134,0.29571,-0.12573,0.15892,0.19044,-0.53837,-0.06079,-0.41372,0.17924,-0.31281,0.1354,0.09329,0.04018,-0.58038,-0.27333,-0.36392,-0.12277,-0.70552,-0.77693,-0.64891,-0.52346,-0.13416,-0.69132,-0.13187,-1.0167,-0.27851,-1.06,-0.37854,-0.91513,-0.57447,-1.2584,-0.46877,-0.64204,-0.63055,-1.0129,-0.75369,-0.99154,-0.79561,-0.86982,-1.2596,-0.56521,-0.34998,-0.39404,-0.79361,-0.54301,-0.18503,0.37039,0.2365,-0.0816,0.23561,0.06594,0.65057,0.1487,0.35539,-0.02153,0.22791,-0.19224,0.49085,-0.24733,-0.05069,0.0094,0.22869,-0.28098,0.42021,-0.65248,-0.28419,-0.47093,-0.20761,0.2474,-0.40899,-0.17722,0.44496,0.25719,0.44696,-0.01922,0.35233,0.8479,0.38867,0.15259,0.39327,-0.1608,0.31019,0.26701,0.18581,0.5392,0.02654,0.68766,0.10499,-0.29551,0.29771,0.51092,0.63017,1,0.50738,0.4773,0.84713,0.69592,0.9502,0.65461
0.13585,0.35449,-0.03853,0.58133,0.42741,0.28968,-0.35524,0.09661,0.41455,0.62587,0.01376,0.14136,0.51232,0.49446,0.09848,0.19868,-0.17069,0.19165,0.53844,0.20363,-0.09831,-0.00997,-0.05967,-0.28926,0.35553,-0.14641,-0.59859,-0.47862,-0.25261,-0.55401,-0.18718,-0.38406,-0.47178,-0.04213,-0.24586,-7e-05,0.07474,-0.13005,-0.57424,-0.14882,-0.68709,-0.76346,-0.53164,-0.28648,-0.77281,-0.58582,-0.84658,-1.2046,-0.45331,-1.1109,-0.59447,-0.39767,-0.73502,-0.92036,-0.48436,-0.49441,-0.50934,-0.40815,-0.68653,-0.86209,-0.48406,-0.57284,-0.33602,-0.78516,-0.19643,-0.70355,0.07822,0.20536,0.24347,-0.23947,0.05321,-0.12368,0.42266,0.20193,0.8124,0.7916,0.6248,-0.49625,0.40864,0.27352,0.11209,0.7506,0.22963,0.41976,-0.45874,0.01664,-0.12793,-0.57348,0.11728,0.06581,-0.20034,-0.10725,0.29373,0.0186,0.53712,-0.07749,0.07597,0.53517,-0.09836,-0.02316,0.58896,0.56335,-0.09976,0.5549,-0.23849,0.19642,0.36535,-0.20658,-0.10472,-0.2026,-0.32605,0.54355,0.13443,0.12692,0.56201,0.53496,0.77788,1.0969,0.75041,0.07744
0.75942,0.51125,0.39401,-0.26976,-0.15572,0.296,-0.32296,0.53015,0.09155,-0.05102,0.33869,0.6107,0.03645,0.00618,-0.22333,0.01546,0.3452,0.60458,-0.19362,-0.16661,0.32505,-0.01923,0.14744,-0.1399,0.05818,-0.03957,-0.41764,0.08884,-0.57299,-0.3791,-0.7378,-0.12634,-0.20126,-0.46599,-0.35564,-0.17827,-0.51036,-0.00285,-0.5493,-0.17999,-0.67603,-0.36411,-1.0129,-0.42852,-0.97206,-0.90635,-0.99198,-0.33895,-0.31033,-0.70375,-1.0791,-1.1762,-0.50905,-0.86018,-1.1171,-0.77764,-1.1298,-0.91524,-1.2458,-0.89452,-0.5433,-0.68688,-1.1425,-1.0327,-0.86098,-0.84586,-0.86048,-0.39195,0.04546,-0.4287,0.18685,-0.17322,0.16672,0.8866,0.8917,0.30801,0.7953,0.44456,0.4203,-0.16703,0.45867,-0.05241,0.59309,-0.30663,0.5578,0.23162,-0.20465,-0.66465,-0.56136,-0.18184,-0.17373,0.07353,0.61305,-0.1486,0.12851,0.46937,0.21389,0.33451,0.13435,-0.3816,0.46029,0.09096,0.1227,0.44183,-0.11632,0.57493,0.24856,0.21967,-0.0142,0.52627,-0.3607,0.33569,-0.13295,0.69433,0.28561,0.8875,0.72496,0.46544,1.1614,0.8991
-0.15038,0.50784,0.07044,0.60504,-0.22792,0.5313,0.49906,0.36987,0.29316,0.69349,0.70334,0.03556,0.10714,0.27588,0.15843,0.55681,0.71944,0.69431,0.60051,-0.20811,0.00954,-0.1851,-0.32613,0.11532,-0.02259,-0.07416,-0.14148,-0.28891,-0.13859,0.0054,-0.4867,-0.51679,-0.24888,-0.04313,0.03273,-0.14987,-0.11008,-0.06855,-0.23997,-0.54393,-0.1529,-0.97655,-0.4569,-0.34204,-1.0219,-0.48889,-0.78344,-1.2447,-0.69466,-0.89822,-1.0245,-0.54759,-0.44339,-0.85611,-0.39059,-0.49957,-0.9749,-0.91689,-1.0315,-0.96962,-0.47419,-0.96871,-1.2556,-0.66629,-0.86075,-0.50681,-0.61435,-0.75749,-0.7444,-0.87817,-0.69046,-0.59994,0.55084,0.8652,0.5731,1.1106,1.077,0.38974,0.23738,0.3461,0.48996,0.25351,-0.19153,-0.16404,0.31581,-0.0662,0.10293,-0.34125,-0.34383,-0.28694,-0.14835,0.42964,-0.21853,-0.17749,-0.20812,0.2192,-0.01416,0.48158,0.59755,-0.22504,0.8229,0.47168,0.8022,-0.03514,0.43708,0.07811,-0.27454,0.41759,0.2948,0.45484,0.15166,0.10001,0.35123,0.22808,0.8286,0.2058,0.48191,0.8598,0.52745,1.0679
0.11128,0.38595,-0.052042,0.08065,0.44041,-0.1019,0.38258,-0.19714,0.64785,0.11192,-0.12068,0.24983,-0.03107,0.81606,0.29823,0.16613,-0.12251,0.46112,-0.072314,-0.17177,0.23689,-0.07494,0.18154,0.57231,0.03506,-0.09593,0.08287,0.14566,-0.31588,-0.47158,-0.6624,-0.69963,-0.60228,-0.74034,-0.8334,0.09825,-0.38431,0.03933,0.00545,-0.05005,-0.62181,-0.64192,-0.826,-0.27784,-0.8289,-0.25296,-0.53064,-0.75954,-0.67946,-1.1936,-1.1524,-0.36426,-0.60003,-0.42262,-0.57981,-0.87205,-1.249,-0.72312,-1.2708,-0.85162,-0.66088,-1.0879,-1.0711,-0.99534,-1.2893,-1.1961,-0.40936,-0.9605,-0.26134,-0.84929,-0.17284,-0.58503,-0.54651,0.39932,0.24688,0.19076,1.0063,1.2206,0.7186,0.51767,0.41503,0.37007,0.40794,0.5087,-0.09005,-0.50036,-0.02603,-0.06881,-0.65173,-0.2987,-0.54827,-0.38661,0.51196,0.06724,0.3941,0.36237,-0.39064,-0.08508,0.11609,0.08878,0.44844,0.15548,0.15543,0.22111,-0.08669,-0.08489,-0.20566,-0.33295,-0.19634,-0.0425,-0.4187,0.17711,-0.00901,-0.02083,0.72276,0.02596,0.66846,0.8124,0.38295,0.63021
